,gameid,teamname,gamelength,result,game,patch,playoffs,ckpm,side,ban1,ban2,ban3,ban4,ban5,teamkills,teamdeaths,firstblood,team kpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
80891,ESPORTSTMNT03_2791310,FURIA,2853,1,1,12.11,0,0.6309,Red,Senna,Zeri,Lucian,Taliyah,Akali,17,13,1.0,0.3575,1.0,5.0,3.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,10.0,4.0,0.0,1.0,3.0,2.0,4.0,0.0,113132.0,2379.2219,3026.2461,3958.5279,158.0,3.3228,87.0,1.8297,77.0,371.0,7.8023,87783,57304.0,1205.1314,86235.0,0.141474,,1263.0,373.0,,,34.4059,15283.0,17616.0,330.0,14963.0,17118.0,281.0,320.0,498.0,49.0,1.0,1.0,2.0,2.0,4.0,1.0,23724.0,28614.0,542.0,22828.0,28061.0,491.0,896.0,553.0,51.0,1.0,1.0,2.0,2.0,4.0,1.0
80914,ESPORTSTMNT03_2791354,Liberty,2442,0,1,12.11,0,0.3931,Blue,Renata Glasc,Ezreal,Ahri,LeBlanc,Vladimir,4,12,0.0,0.0983,0.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,5.0,8.0,0.0,0.0,6.0,4.0,0.0,1.0,58689.0,1441.9902,2177.7887,1967.4939,139.0,3.4152,82.0,2.0147,64.0,375.0,9.2138,69100,42814.0,1051.941,66460.0,0.0702438,,986.0,267.0,,,30.7862,16001.0,19679.0,360.0,15680.0,19269.0,362.0,321.0,410.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,25338.0,30160.0,558.0,25441.0,32400.0,587.0,-103.0,-2240.0,-29.0,0.0,0.0,3.0,3.0,5.0,0.0
80915,ESPORTSTMNT03_2791354,Flamengo Los Grandes,2442,1,1,12.11,0,0.3931,Red,Lucian,Senna,Kalista,Vex,Zoe,12,4,1.0,0.2948,1.0,4.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,5.0,1.0,1.0,4.0,6.0,1.0,0.0,57095.0,1402.8256,2140.2211,1660.7125,164.0,4.0295,68.0,1.6708,64.0,342.0,8.4029,69754,43468.0,1068.0098,61950.0,-0.0702438,,1024.0,309.0,,,32.7518,15680.0,19269.0,362.0,16001.0,19679.0,360.0,-321.0,-410.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25441.0,32400.0,587.0,25338.0,30160.0,558.0,103.0,2240.0,29.0,3.0,5.0,0.0,0.0,0.0,3.0
80938,ESPORTSTMNT03_2791374,RED Canids,2334,1,1,12.11,0,0.617,Blue,Viego,Braum,Senna,Nautilus,Rakan,15,9,0.0,0.3856,1.0,5.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,10.0,3.0,1.0,1.0,0.0,4.0,2.0,0.0,112853.0,2901.1054,2898.2262,3206.401,118.0,3.0334,64.0,1.6452,42.0,278.0,7.1465,73233,48048.0,1235.1671,63785.0,0.0235555,,995.0,277.0,,,32.6992,14691.0,17581.0,301.0,15806.0,17785.0,299.0,-1115.0,-204.0,2.0,1.0,1.0,3.0,3.0,6.0,1.0,22067.0,27890.0,482.0,24497.0,29293.0,512.0,-2430.0,-1403.0,-30.0,1.0,1.0,3.0,3.0,6.0,1.0
80939,ESPORTSTMNT03_2791374,Miners,2334,0,1,12.11,0,0.617,Red,Lucian,Taliyah,Ahri,Karma,Yuumi,9,15,1.0,0.2314,0.0,1.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,0.0,0.0,4.0,0.0,0.0,2.0,77048.0,1980.6684,3686.4781,3010.4113,146.0,3.7532,61.0,1.5681,71.0,333.0,8.5604,63011,37826.0,972.3907,62300.0,-0.0235555,,1001.0,236.0,,,31.7995,15806.0,17785.0,299.0,14691.0,17581.0,301.0,1115.0,204.0,-2.0,3.0,6.0,1.0,1.0,1.0,3.0,24497.0,29293.0,512.0,22067.0,27890.0,482.0,2430.0,1403.0,30.0,3.0,6.0,1.0,1.0,1.0,3.0
80962,ESPORTSTMNT03_2791433,paiN Gaming,1914,1,1,12.11,0,0.6583,Blue,Yone,Ahri,Renata Glasc,Yuumi,Akali,13,8,0.0,0.4075,1.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,2.0,7.0,2.0,0.0,67522.0,2116.6771,2944.4514,2912.79,106.0,3.3229,76.0,2.3824,57.0,300.0,9.4044,59129,38228.0,1198.3699,55100.0,0.123314,,810.0,195.0,,,31.5047,15039.0,17659.0,285.0,16557.0,18780.0,317.0,-1518.0,-1121.0,-32.0,2.0,2.0,4.0,4.0,5.0,2.0,22784.0,27972.0,465.0,25639.0,29144.0,492.0,-2855.0,-1172.0,-27.0,2.0,2.0,5.0,5.0,8.0,2.0
80963,ESPORTSTMNT03_2791433,Rensga eSports,1914,0,1,12.11,0,0.6583,Red,Kalista,Lucian,Jayce,Sylas,Galio,8,13,1.0,0.2508,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,9.0,1.0,1.0,7.0,2.0,0.0,2.0,63616.0,1994.232,2833.1975,1937.5862,115.0,3.605,29.0,0.9091,53.0,172.0,5.3918,50874,29973.0,939.5925,48700.0,-0.123314,,760.0,190.0,,,29.7806,16557.0,18780.0,317.0,15039.0,17659.0,285.0,1518.0,1121.0,32.0,4.0,5.0,2.0,2.0,2.0,4.0,25639.0,29144.0,492.0,22784.0,27972.0,465.0,2855.0,1172.0,27.0,5.0,8.0,2.0,2.0,2.0,5.0
81334,ESPORTSTMNT03_2791857,LOUD,1711,1,1,12.11,0,1.0169,Blue,Gangplank,Senna,Braum,Renata Glasc,Lulu,21,8,1.0,0.7364,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,3.0,1.0,1.0,4.0,0.0,1.0,0.0,62453.0,2190.0526,2640.7715,2006.8264,112.0,3.9275,46.0,1.6131,50.0,207.0,7.2589,57077,38247.0,1341.2157,47783.0,0.0480696,,750.0,165.0,,,32.0865,14630.0,16218.0,285.0,15389.0,16670.0,271.0,-759.0,-452.0,14.0,2.0,5.0,4.0,4.0,13.0,2.0,24368.0,28597.0,489.0,23684.0,27999.0,483.0,684.0,598.0,6.0,4.0,7.0,5.0,5.0,15.0,4.0
81335,ESPORTSTMNT03_2791857,Liberty,1711,0,1,12.11,0,1.0169,Red,Zeri,Lucian,Ezreal,Tristana,Varus,8,21,0.0,0.2805,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,4.0,0.0,1.0,48707.0,1708.0187,2879.5091,2336.2127,108.0,3.7873,53.0,1.8586,40.0,241.0,8.4512,45996,27166.0,952.6359,45540.0,-0.0480696,,725.0,160.0,,,31.0345,15389.0,16670.0,271.0,14630.0,16218.0,285.0,759.0,452.0,-14.0,4.0,13.0,2.0,2.0,5.0,4.0,23684.0,27999.0,483.0,24368.0,28597.0,489.0,-684.0,-598.0,-6.0,5.0,15.0,4.0,4.0,7.0,5.0
81358,ESPORTSTMNT03_2791916,KaBuM! e-Sports,2121,0,1,12.11,0,0.7921,Blue,Kayle,Ahri,Gwen,Renata Glasc,Nautilus,12,16,0.0,0.3395,0.0,1.0,5.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,9.0,0.0,0.0,2.0,6.0,0.0,1.0,62676.0,1773.0127,2700.5658,2292.5884,126.0,3.5644,65.0,1.8388,55.0,314.0,8.8826,59646,36634.0,1036.3225,59085.0,-0.0711348,,881.0,202.0,,,30.6365,14445.0,16916.0,316.0,17716.0,18850.0,333.0,-3271.0,-1934.0,-17.0,0.0,0.0,5.0,5.0,9.0,0.0,24502.0,28404.0,501.0,27453.0,30162.0,535.0,-2951.0,-1758.0,-34.0,4.0,7.0,6.0,6.0,12.0,4.0
81359,ESPORTSTMNT03_2791916,paiN Gaming,2121,1,1,12.11,0,0.7921,Red,Lucian,Senna,Ezreal,Yuumi,Taliyah,16,12,1.0,0.4526,1.0,5.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,3.0,1.0,1.0,6.0,2.0,1.0,0.0,70862.0,2004.5827,2757.7652,2230.5799,117.0,3.3098,54.0,1.5276,56.0,273.0,7.7228,70720,47708.0,1349.5898,63443.0,0.0711348,,903.0,278.0,,,33.4088,17716.0,18850.0,333.0,14445.0,16916.0,316.0,3271.0,1934.0,17.0,5.0,9.0,0.0,0.0,0.0,5.0,27453.0,30162.0,535.0,24502.0,28404.0,501.0,2951.0,1758.0,34.0,6.0,12.0,4.0,4.0,7.0,6.0
81382,ESPORTSTMNT03_2791942,Flamengo Los Grandes,1764,1,1,12.11,0,0.6122,Blue,Senna,Renata Glasc,Wukong,Gangplank,Gwen,16,2,1.0,0.5442,1.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,2.0,0.0,1.0,5.0,5.0,1.0,0.0,53817.0,1830.5102,1793.3673,2679.6599,110.0,3.7415,36.0,1.2245,42.0,226.0,7.6871,56653,37282.0,1268.0952,50295.0,0.203022,,781.0,240.0,,,34.7279,15951.0,18738.0,342.0,14786.0,17822.0,332.0,1165.0,916.0,10.0,2.0,6.0,0.0,0.0,0.0,2.0,24913.0,29901.0,554.0,23372.0,28325.0,517.0,1541.0,1576.0,37.0,2.0,6.0,1.0,1.0,3.0,2.0
81383,ESPORTSTMNT03_2791942,INTZ,1764,0,1,12.11,0,0.6122,Red,Lucian,Zeri,Kayle,Camille,Gnar,2,16,0.0,0.068,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,1.0,0.0,5.0,5.0,0.0,1.0,28793.0,979.3537,2562.3129,2281.1224,85.0,2.8912,44.0,1.4966,38.0,217.0,7.381,43192,23821.0,810.2381,41025.0,-0.203022,,759.0,144.0,,,30.7143,14786.0,17822.0,332.0,15951.0,18738.0,342.0,-1165.0,-916.0,-10.0,0.0,0.0,2.0,2.0,6.0,0.0,23372.0,28325.0,517.0,24913.0,29901.0,554.0,-1541.0,-1576.0,-37.0,1.0,3.0,2.0,2.0,6.0,1.0
81418,ESPORTSTMNT03_2791989,FURIA,2051,1,1,12.11,0,0.8191,Blue,Taliyah,Ezreal,Lucian,Gangplank,Camille,18,10,1.0,0.5266,0.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,10.0,2.0,1.0,1.0,6.0,3.0,2.0,0.0,87323.0,2554.549,2811.8381,3417.1624,141.0,4.1248,55.0,1.609,63.0,301.0,8.8055,66926,44628.0,1305.5485,61425.0,0.0753442,,878.0,224.0,,,32.2379,15881.0,18227.0,291.0,15383.0,17966.0,326.0,498.0,261.0,-35.0,4.0,3.0,2.0,2.0,1.0,4.0,24757.0,28366.0,478.0,24505.0,29760.0,543.0,252.0,-1394.0,-65.0,4.0,3.0,2.0,2.0,1.0,4.0
81419,ESPORTSTMNT03_2791989,RED Canids,2051,0,1,12.11,0,0.8191,Red,Gwen,Olaf,Senna,Kayle,Yuumi,10,18,0.0,0.2925,1.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,10.0,0.0,0.0,3.0,6.0,0.0,2.0,65645.0,1920.3803,3305.5583,3123.335,107.0,3.1302,50.0,1.4627,53.0,253.0,7.4013,57025,34727.0,1015.9044,56965.0,-0.0753442,,928.0,211.0,,,33.3203,15383.0,17966.0,326.0,15881.0,18227.0,291.0,-498.0,-261.0,35.0,2.0,1.0,4.0,4.0,3.0,2.0,24505.0,29760.0,543.0,24757.0,28366.0,478.0,-252.0,1394.0,65.0,2.0,1.0,4.0,4.0,3.0,2.0
81442,ESPORTSTMNT03_2792056,Miners,1769,1,1,12.11,0,0.7801,Blue,Yone,Taliyah,Lucian,Lissandra,Yasuo,20,3,1.0,0.6783,1.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,11.0,2.0,1.0,1.0,3.0,7.0,3.0,0.0,81977.0,2780.4522,2638.5076,2724.1832,122.0,4.1379,42.0,1.4245,46.0,211.0,7.1566,59980,40558.0,1375.6246,55633.0,0.188918,,754.0,227.0,,,33.273,15815.0,18926.0,332.0,15402.0,18649.0,330.0,413.0,277.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,25174.0,30877.0,537.0,24354.0,30047.0,526.0,820.0,830.0,11.0,5.0,11.0,1.0,1.0,3.0,5.0
81443,ESPORTSTMNT03_2792056,Rensga eSports,1769,0,1,12.11,0,0.7801,Red,Viego,Wukong,Sejuani,Sylas,Galio,3,20,0.0,0.1018,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,11.0,0.0,0.0,7.0,3.0,0.0,3.0,55242.0,1873.6687,3539.1181,3291.0119,87.0,2.9508,54.0,1.8315,36.0,207.0,7.0209,46241,26819.0,909.6326,46030.0,-0.188918,,776.0,149.0,,,31.3737,15402.0,18649.0,330.0,15815.0,18926.0,332.0,-413.0,-277.0,-2.0,0.0,0.0,2.0,2.0,2.0,0.0,24354.0,30047.0,526.0,25174.0,30877.0,537.0,-820.0,-830.0,-11.0,1.0,3.0,5.0,5.0,11.0,1.0
86206,ESPORTSTMNT03_2796608,INTZ,2861,0,1,12.11,0,0.776,Blue,Renata Glasc,Ahri,Gnar,Kayle,Galio,13,24,0.0,0.2726,0.0,2.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,4.0,10.0,0.0,0.0,2.0,6.0,0.0,2.0,101686.0,2132.5271,3954.6522,3858.8116,148.0,3.1038,76.0,1.5938,77.0,346.0,7.2562,75525,44965.0,942.992,74090.0,-0.110431,,1114.0,274.0,,,29.1087,14757.0,17028.0,320.0,15006.0,16309.0,279.0,-249.0,719.0,41.0,1.0,4.0,2.0,2.0,6.0,1.0,22630.0,27840.0,483.0,24345.0,27817.0,475.0,-1715.0,23.0,8.0,2.0,7.0,4.0,4.0,9.0,2.0
86207,ESPORTSTMNT03_2796608,LOUD,2861,1,1,12.11,0,0.776,Red,Vi,Senna,Lucian,Braum,Rakan,24,13,1.0,0.5033,1.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,10.0,4.0,1.0,1.0,6.0,2.0,2.0,0.0,147178.0,3086.5711,2846.5921,3036.1762,165.0,3.4603,64.0,1.3422,76.0,420.0,8.8081,90376,59816.0,1254.4425,82750.0,0.110431,,1079.0,312.0,,,29.1716,15006.0,16309.0,279.0,14757.0,17028.0,320.0,249.0,-719.0,-41.0,2.0,6.0,1.0,1.0,4.0,2.0,24345.0,27817.0,475.0,22630.0,27840.0,483.0,1715.0,-23.0,-8.0,4.0,9.0,2.0,2.0,7.0,4.0
86242,ESPORTSTMNT03_2796690,paiN Gaming,2248,1,1,12.11,0,0.4537,Blue,Ahri,Kayle,Yuumi,Ornn,Swain,13,4,0.0,0.347,1.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,1.0,1.0,5.0,3.0,2.0,0.0,80248.0,2141.8505,2806.6548,3241.3078,116.0,3.0961,88.0,2.3488,47.0,313.0,8.3541,71102,46794.0,1248.9502,65593.0,0.149868,,1028.0,279.0,,,34.8843,15913.0,19596.0,336.0,15529.0,18680.0,324.0,384.0,916.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,24296.0,30300.0,537.0,23748.0,29900.0,531.0,548.0,400.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0
86243,ESPORTSTMNT03_2796690,Miners,2248,0,1,12.11,0,0.4537,Red,Gwen,Nautilus,Gangplank,Viego,Volibear,4,13,1.0,0.1068,0.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,9.0,0.0,0.0,3.0,5.0,0.0,2.0,63727.0,1700.8986,3022.0996,3048.016,140.0,3.7367,49.0,1.3078,57.0,260.0,6.9395,59178,34870.0,930.694,56448.0,-0.149868,,960.0,253.0,,,32.3754,15529.0,18680.0,324.0,15913.0,19596.0,336.0,-384.0,-916.0,-12.0,1.0,1.0,1.0,1.0,1.0,1.0,23748.0,29900.0,531.0,24296.0,30300.0,537.0,-548.0,-400.0,-6.0,1.0,1.0,1.0,1.0,1.0,1.0
86266,ESPORTSTMNT03_2796722,RED Canids,1684,1,1,12.11,0,0.4632,Blue,Taliyah,Senna,Kalista,Nautilus,Ahri,12,1,1.0,0.4276,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,47704.0,1699.6675,2219.4299,1937.3515,114.0,4.0618,47.0,1.6746,33.0,232.0,8.266,55481,36926.0,1315.6532,51625.0,0.193821,,849.0,188.0,,,36.9477,16849.0,19787.0,363.0,15222.0,19198.0,352.0,1627.0,589.0,11.0,2.0,2.0,0.0,0.0,0.0,2.0,24945.0,30276.0,563.0,22888.0,29197.0,553.0,2057.0,1079.0,10.0,2.0,2.0,0.0,0.0,0.0,2.0
86267,ESPORTSTMNT03_2796722,Flamengo Los Grandes,1684,0,1,12.11,0,0.4632,Red,Lucian,Gangplank,Yuumi,Renata Glasc,Lissandra,1,12,0.0,0.0356,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,1.0,3.0,0.0,2.0,36469.0,1299.3705,2378.5154,1834.7031,93.0,3.3135,67.0,2.3872,36.0,185.0,6.5914,43554,24999.0,890.7007,42503.0,-0.193821,,816.0,167.0,,,35.0238,15222.0,19198.0,352.0,16849.0,19787.0,363.0,-1627.0,-589.0,-11.0,0.0,0.0,2.0,2.0,2.0,0.0,22888.0,29197.0,553.0,24945.0,30276.0,563.0,-2057.0,-1079.0,-10.0,0.0,0.0,2.0,2.0,2.0,0.0
86290,ESPORTSTMNT03_2796743,Liberty,2245,1,1,12.11,0,1.1492,Blue,Azir,Kayle,Taliyah,Gnar,Kennen,28,15,0.0,0.7483,1.0,4.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,8.0,3.0,0.0,0.0,2.0,5.0,1.0,0.0,124264.0,3321.0869,3598.2361,3016.9176,188.0,5.0245,68.0,1.8174,63.0,377.0,10.0757,69570,45293.0,1210.5033,60725.0,-0.027128,,824.0,229.0,,,28.1425,14755.0,17890.0,302.0,15485.0,18039.0,312.0,-730.0,-149.0,-10.0,0.0,0.0,1.0,1.0,2.0,0.0,25059.0,29652.0,465.0,25160.0,28851.0,491.0,-101.0,801.0,-26.0,7.0,19.0,4.0,4.0,7.0,7.0
86291,ESPORTSTMNT03_2796743,KaBuM! e-Sports,2245,0,1,12.11,0,1.1492,Red,Gwen,Wukong,Viego,Nocturne,Gangplank,15,28,1.0,0.4009,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,5.0,2.0,0.0,1.0,94831.0,2534.4588,3998.1648,3659.5189,141.0,3.7684,85.0,2.2717,53.0,309.0,8.2584,62411,38134.0,1019.1715,62395.0,0.027128,,851.0,221.0,,,28.6503,15485.0,18039.0,312.0,14755.0,17890.0,302.0,730.0,149.0,10.0,1.0,2.0,0.0,0.0,0.0,1.0,25160.0,28851.0,491.0,25059.0,29652.0,465.0,101.0,-801.0,26.0,4.0,7.0,7.0,7.0,19.0,4.0
86326,ESPORTSTMNT03_2796796,Rensga eSports,1928,1,1,12.11,0,0.6846,Blue,Olaf,Gwen,Sejuani,Galio,Ahri,18,4,0.0,0.5602,1.0,4.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,4.0,1.0,1.0,5.0,3.0,1.0,1.0,62928.0,1958.3402,2597.4585,3682.0332,110.0,3.4232,48.0,1.4938,48.0,250.0,7.7801,61596,40552.0,1261.9917,53435.0,0.0246666,,871.0,222.0,,,34.0145,14919.0,18243.0,320.0,15710.0,19268.0,348.0,-791.0,-1025.0,-28.0,1.0,1.0,1.0,1.0,1.0,1.0,25979.0,31587.0,523.0,23088.0,28865.0,522.0,2891.0,2722.0,1.0,5.0,12.0,1.0,1.0,1.0,5.0
86327,ESPORTSTMNT03_2796796,FURIA,1928,0,1,12.11,0,0.6846,Red,Yone,Lucian,Zeri,Jayce,Irelia,4,18,1.0,0.1245,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,8.0,0.0,0.0,3.0,5.0,1.0,1.0,57909.0,1802.1473,2629.388,2540.3838,112.0,3.4855,57.0,1.7739,46.0,237.0,7.3755,53205,32161.0,1000.861,52133.0,-0.0246666,,937.0,177.0,,,34.668,15710.0,19268.0,348.0,14919.0,18243.0,320.0,791.0,1025.0,28.0,1.0,1.0,1.0,1.0,1.0,1.0,23088.0,28865.0,522.0,25979.0,31587.0,523.0,-2891.0,-2722.0,-1.0,1.0,1.0,5.0,5.0,12.0,1.0
86770,ESPORTSTMNT03_2797366,Liberty,2300,1,1,12.11,0,0.7565,Blue,Kalista,Azir,Corki,Gwen,Gnar,18,11,1.0,0.4696,1.0,4.0,2.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,10.0,3.0,1.0,1.0,6.0,3.0,2.0,0.0,83641.0,2181.9391,3151.3565,3711.7043,140.0,3.6522,62.0,1.6174,70.0,322.0,8.4,72235,47397.0,1236.4435,66200.0,0.0738861,,947.0,279.0,,,31.9826,15837.0,19288.0,336.0,15259.0,18688.0,337.0,578.0,600.0,-1.0,2.0,1.0,0.0,0.0,0.0,2.0,27642.0,30623.0,524.0,24680.0,28568.0,519.0,2962.0,2055.0,5.0,6.0,10.0,1.0,1.0,2.0,6.0
86771,ESPORTSTMNT03_2797366,paiN Gaming,2300,0,1,12.11,0,0.7565,Red,Yuumi,Senna,Lucian,Kayle,Ornn,11,18,0.0,0.287,0.0,2.0,4.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,10.0,0.0,0.0,3.0,6.0,0.0,2.0,85825.0,2238.913,2841.7043,3001.2522,123.0,3.2087,61.0,1.5913,54.0,290.0,7.5652,64053,39215.0,1023.0,61483.0,-0.0738861,,969.0,243.0,,,31.6174,15259.0,18688.0,337.0,15837.0,19288.0,336.0,-578.0,-600.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,24680.0,28568.0,519.0,27642.0,30623.0,524.0,-2962.0,-2055.0,-5.0,1.0,2.0,6.0,6.0,10.0,1.0
86794,ESPORTSTMNT03_2797418,LOUD,2472,0,1,12.11,0,1.068,Blue,Lucian,Zeri,Taliyah,Sylas,Twisted Fate,16,28,0.0,0.3883,0.0,1.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,11.0,0.0,0.0,2.0,5.0,0.0,4.0,98725.0,2396.2379,3442.4757,2868.3495,189.0,4.5874,55.0,1.335,67.0,331.0,8.034,70006,43414.0,1053.7379,71610.0,-0.0485744,,1059.0,206.0,,,30.7039,14499.0,16201.0,281.0,15388.0,16504.0,306.0,-889.0,-303.0,-25.0,2.0,3.0,2.0,2.0,6.0,2.0,23760.0,27596.0,477.0,26144.0,29578.0,514.0,-2384.0,-1982.0,-37.0,4.0,5.0,7.0,7.0,12.0,4.0
86795,ESPORTSTMNT03_2797418,RED Canids,2472,1,1,12.11,0,1.068,Red,Ahri,Senna,Wukong,Yuumi,Karma,28,16,1.0,0.6796,1.0,5.0,1.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,11.0,3.0,1.0,1.0,5.0,2.0,4.0,0.0,109477.0,2657.2087,3101.8204,4510.3883,135.0,3.2767,85.0,2.0631,63.0,383.0,9.2961,82400,55808.0,1354.5631,75175.0,0.0485744,,982.0,294.0,,,30.9709,15388.0,16504.0,306.0,14499.0,16201.0,281.0,889.0,303.0,25.0,2.0,6.0,2.0,2.0,3.0,2.0,26144.0,29578.0,514.0,23760.0,27596.0,477.0,2384.0,1982.0,37.0,7.0,12.0,4.0,4.0,5.0,7.0
